country,unit,variable,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
BEN,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,1.216147053880121,1.097965048253939,1.2062395482084602,1.1727856291476322,1.1548382626432534,1.2114419754998076,1.2535151668641664,1.3128652515319719,1.24181965674035,1.2744958949493406,1.3370649402658086,1.3106673844332246,1.2745067607444518,1.309398462346398,1.312356497462437,1.3521228612583898,1.4164733272553751,1.4406911308548438,1.4714800607921525,1.482906201267995,1.4600107991307243,
BFA,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,1.0165446080880254,1.013010996025062,1.0249654745260692,1.2406532189340436,1.2662525432490475,1.3038358478118095,1.3088273608262766,1.3471766020122469,1.4023407517839852,1.386953574965303,1.4033773718279108,1.4053052761440414,1.424153105631367,1.4291746440286184,1.4670736639863382,1.435622068294088,1.4909084083480144,1.490108286064945,1.4581196150199687,1.4418310013644249,1.4399655403329565,
BGD,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,0.6157082593158266,0.6580125258987696,0.6680350591139694,0.6810513515835015,0.6978793497858099,0.7170830213476767,0.7450975032463898,0.7500330452643331,0.7692085725260153,0.788077173587943,0.8199196677945711,0.8306920118659799,0.8542722017050837,0.857546401459379,0.8866316240078747,0.9215629192571304,0.9305143121615099,0.9581338048387021,0.9852722678767166,1.0426494340348609,1.026174225207948,
BGR,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,7.001076599121782,7.516410621761982,7.349600193233238,8.038247137387275,7.9954800268502995,8.134250915135869,8.288359118023866,8.87965522551806,8.782043949992532,7.6432850651150135,8.05884688988681,8.831941089183825,8.18517885847689,7.68053912429466,8.167290472315791,8.693240211641392,8.459807217408068,8.974063824955161,8.612054285265687,8.543870697404914,7.081034580975092,
BHR,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,58.83149516257655,50.03225575227582,48.290121609489354,45.45991565516214,43.863560226837265,43.86177019356536,40.27449257791184,44.88746278684536,45.84419254560869,42.275805328776656,40.697449519044795,39.35366110316997,39.23251960472083,43.87735935861491,43.48564786504929,43.29909983066699,41.09993526409514,39.89084899908104,33.260271179529006,32.5378816498534,35.61389600154679,
BHS,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,7.784059454109277,7.402071258153844,7.475857854688826,7.377292629414001,7.400601455660676,6.77239816775846,6.525048937867034,6.5207017460660905,8.059823091247672,5.720823798627002,7.860572046791534,6.229437987891531,6.463484065448965,9.069566022627614,7.554806070826308,6.627471940138963,5.927133304932487,6.365439071222191,6.430951547447716,6.598439995275825,5.87415574904386,
BIH,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,5.118394871368339,5.165737632718185,5.346613505545715,5.369228843178382,5.817978563272775,6.0286848543501605,6.347230137817223,6.271940163564759,7.0053733610955655,7.066485186478924,7.313496396416333,7.948272316003642,7.600613818914544,7.565069477259345,6.978535403574734,6.881746517282224,7.7076116060684,7.906827142436867,8.002577672387106,8.118756812333725,7.955340365122691,
BLR,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,8.176672234686526,8.077716089229153,8.058346074642788,8.288463856734515,8.725460029068422,8.981867079749769,9.391016524441007,9.256399440516024,9.6452712719426,9.458594869443509,9.711260295939324,9.67062485870583,9.79163817388171,10.017778910160962,9.895734938241619,9.3435461251976,9.26143097662476,9.440755243504354,9.778800979151448,9.819785179194625,9.24311766200936,
BLZ,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,4.205248473575674,4.508601627801214,4.611508954330816,4.750805409979661,4.629026891753099,4.58072290854763,4.805415016235438,4.648347495744589,4.26957649712211,4.41753666714338,4.372567565472221,4.723894427015831,4.201171002452655,4.541418021619465,4.301489107610807,4.765519801843038,4.587417446844318,4.523983766881777,4.3072955144085565,4.611234504330718,4.300577685786213,
BOL,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,5.9275836959375265,4.638562726188207,4.129101564689296,4.536359369490962,5.67865808127075,6.20647008800948,6.567009197750954,6.423643695758658,6.624521406616314,6.788206932064313,7.125372825679048,7.284868007297793,7.593221488778268,7.721220313259583,7.8550288576574445,7.9394781766468565,8.14008782955345,8.282070710657953,8.30607215272603,8.425183760206416,8.438255400547707,
BRA,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,4.594075419694677,4.6332860995869485,4.6731178306386685,4.757733880682107,4.902001303986693,4.932113381356573,4.910522390140653,4.880859559340957,4.988794428247758,4.863670114637427,5.160601046926535,5.265435115483472,5.369133120640727,5.57114414746532,5.671625396698139,5.5264355602281485,5.384087826094312,5.388920691807505,5.203626001172869,5.212046941457374,5.1279781268115965,
BRB,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,18.894262110927365,19.00959287176965,18.945004626531052,19.28327458435248,19.470871793754064,19.868268674001158,19.96576268132264,20.093218180056766,22.254291899151983,22.055658521488258,20.770493139711697,21.23772470113468,20.69101650346495,20.401415436133018,18.74835425261125,18.75041618914439,18.92945367007467,17.92271223391061,18.21099637175551,18.46554781705868,17.190321918356414,
BRN,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,28.87449499648824,29.702650005734668,26.703039705632147,27.738858461059454,27.82151938881686,27.388856022261663,29.438613738379853,38.67006963279435,44.014780532288924,36.728123323139755,36.28092241028834,40.64142326264266,39.59929523279624,34.12344775403423,36.11711707314693,30.84976645762736,31.92064622633644,36.04401610437216,37.06639313688922,38.31099294708467,31.77266316634018,
BTN,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,3.0456131326838283,2.783101932764896,2.7920944766851994,2.6121304791029565,2.4420444921721516,2.682105730457623,2.555506203187081,2.5117578845884854,2.3823314388835204,2.712548040847435,2.844630650238803,3.187667046013469,3.1785308060925166,3.252444613402606,3.2681874632328913,3.338439451286948,3.6242408776363977,3.7287258085500494,3.950180011558916,4.245872723412844,4.017563231261308,
BWA,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,8.275863747639704,9.494385175861092,9.620816631341452,5.362125062053625,5.664011944268388,6.39216664989881,7.462235369797338,6.3451167661445895,11.014618643625408,5.886884788545657,11.977217118764676,13.744128974509353,8.335167887441893,8.14525313555883,7.421171597117521,6.318620692256766,6.296514925286758,7.981584308205251,6.787730799483778,5.816722034046924,6.293520437995004,
CAF,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,9.806558087649753,8.301952490263343,7.364295109397919,9.842354847810658,9.646749664068357,9.459238605579467,3.496779441850865,3.477843279806308,3.4633104380432487,2.019539273007359,2.0721419998563864,2.1861935315376524,2.094035020650702,2.1425624642391035,2.1325347976141593,2.156606102905943,2.225805548778969,2.117047717124131,2.1301331333208324,2.067361420928483,2.091199487179912,
CAN,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,23.8221479495518,23.274629474023673,23.214227234567872,23.60634998806094,23.449738272430544,23.10525080625695,22.688773821907677,23.138417754858953,22.347801695172496,20.845169013135877,20.996980757678696,21.08369738627384,21.0288451805142,20.97884915848306,20.684341290502545,20.614567306394203,19.88397121232988,19.920517136624866,20.045819942024146,19.706802144504316,17.69320373810862,
CHE,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,7.391168180394613,7.552019722666599,7.289197039350545,7.385201337348231,7.415802561023057,7.462571171751412,7.362437990500719,7.045315282493968,7.139424727122949,6.869984636803154,7.003276332031466,6.407665539574729,6.5025514386207295,6.539465613165762,5.983893069540532,5.85579342016489,5.816079561102155,5.667404967439043,5.449636724162292,5.375917754289073,5.036727002796599,
CHL,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,4.810214862781777,4.627447907053004,4.654302331875601,4.668873108798813,4.995325624047298,5.011520626980161,5.111740757456034,5.595818223867937,5.542170621647802,5.264658966170214,5.204386148807583,5.645952693299316,5.976888177996788,5.918671422167393,5.630957517860412,5.954581789130339,6.09586254587823,6.063744573422336,6.0333706263268745,6.067949958935808,5.545032490490138,
CHN,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,3.904502057189471,3.962731454180918,4.264292408622305,4.843216392424713,5.447215631811431,5.998220476789495,6.544522585467804,6.9277668385329525,7.322661372206348,7.661914276700268,8.223038711823609,8.996048429966507,9.156765298813314,9.316041195974297,9.40329188109574,9.203832272839275,9.007126438438092,9.167642519239516,9.338732213635975,9.518769379397547,9.709912040231536,
CIV,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,1.1668427059568536,1.2341996485260482,1.2477121167180714,1.0966150221598623,1.151888264835027,1.2367530535950477,1.1676939707641423,1.147551672426159,1.1068284275161013,1.0120071406825026,1.0324871094958423,1.0794795596027744,1.1741671349412275,1.231465426653421,1.1877600488032503,1.153871920561257,1.3054761239330883,1.2358068908510393,1.212642145393719,1.2015606756643988,1.1827915206737363,
CMR,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,2.159347745486254,2.0465932697215314,1.9318231489267532,1.9939444798956527,1.8308946318980548,1.8552553462932786,1.7230331727235948,1.7565137697065227,1.7088535338000321,1.7180461853260462,1.6665653945512455,1.57846461503257,1.5405905823744244,1.5128661566405313,1.5959895340120582,1.699689283064193,1.7010392932135765,1.5590609324161335,1.530758267452895,1.518759168349121,1.423950638788777,
COD,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,1.2800963277793855,1.2265496205191757,1.1870466739934717,1.157011676464611,1.1795992863537377,1.1335034525493004,1.1152735815584724,1.0110568388953807,1.0262998439279343,0.9832090315852219,1.0098529900314344,0.9602255262668793,1.006943578662121,1.049625215131128,1.0478877233717392,0.9994159318861058,0.9582540129583865,0.972987735133328,0.9290088325068684,0.9229113467721517,0.9010577815417008,
COG,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,6.42702291345582,6.0287203264210225,4.168710744640488,4.725682912546982,4.928117846395409,5.713851950507553,6.007781278311669,5.030800106188581,4.786255071996992,5.017609880831765,5.358306943476648,5.051376135933897,4.855663732648486,4.672536324102695,4.49655000617484,4.38624219099593,4.27625318309832,4.402527167995153,4.843295553721205,4.832261066992981,4.8929956223999165,
COL,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,2.9523114643174675,2.8815611781769634,2.837895286703631,2.9167961949164245,2.923284946154398,3.001332005212657,3.0786394941161066,3.0865953234834205,3.0731010291905734,3.150834186702881,3.3169183466913377,3.263053797442366,3.320620853659566,3.3981789030213942,3.4278872380950434,3.4932169617905404,3.5495553631830323,3.3939997845832424,3.54402451691724,3.6750505960107662,3.419617488662789,
COM,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,0.8868680834430394,0.8994504357837361,0.8955538385895905,0.9173320896482074,0.9292902231970933,0.920498671571633,0.9673912522927651,0.8307045871102079,0.8611940775409411,0.8926834122786301,0.9409942931378462,0.9156809297770381,0.9255869533683767,0.9615501320951408,0.9296935698389497,0.940271533954607,0.9690835938295395,1.0062784897221986,1.0176350018382307,1.0330347835386673,0.9774665217716294,
CPV,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,1.0696486040852171,1.0879020245535358,1.1739341468094953,1.1757515141412458,1.23078540314792,1.462095656042537,1.5090446766743895,1.5597799889278774,1.4640862147132343,1.5719167315638825,1.6421594498258378,1.747992414675118,1.5022533800701052,1.4773126978543794,1.4509643510407584,1.4483363189389031,1.5325526226606923,1.5441889194212455,1.8390331099521116,1.8547612813127345,1.8525579688770262,
CRI,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,3.028491288923369,2.974660355759463,3.0480950381402034,3.1699884703676924,3.147812767149899,3.0568166544705124,3.0837058135448787,3.314696866430884,3.3608753332587966,3.207440199489508,3.2332970169994963,3.2807506702875795,3.178325611139754,3.2474988459780887,3.2114176323510706,3.135439647428063,3.3065705230259774,3.35356584049754,3.4603854869432458,3.585890294342159,3.2979238391602546,
CUB,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,3.559095317515791,3.4483759313749904,3.4108166102125925,3.3306068071725594,3.271003822185744,3.3121444883518185,3.401046119162178,3.3685544288624856,3.5507776781562654,3.580745954892756,3.990795159699953,3.5953709065612047,3.6243754170696714,3.483202014549326,3.4580626765458184,3.558568967848109,3.440637707201378,3.174811749096391,3.228040986595163,3.2734858936581195,2.9752928853595817,
CYP,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,8.841414287047009,8.632952678089795,8.710623070561164,8.96773427325119,9.035935907205987,9.010788619159895,9.096056653798918,9.260060091679296,9.338294032367822,8.951915555114384,8.538427868709539,8.170072641636077,7.629646727974022,6.950114786172507,7.22036072297333,7.209383050800742,7.54578961176357,7.646108918906318,7.475224130595277,7.442177120478169,7.371448970109189,
CZE,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,14.626921355821999,14.681980951597914,14.416123463211818,14.714540850410213,14.808130271535017,14.591797881858538,14.650004077584468,14.758960922543809,14.155572437386388,13.117659855441474,13.36590796044837,13.243029212407517,12.843950285349763,12.269037742223142,12.06611050448028,12.232057491808078,12.303228783649804,12.364978680322638,12.135547860719283,11.525627654759662,10.656338867089094,
DEU,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,12.650297084928791,12.750466985853356,12.486589796552842,12.47967872121241,12.240011847361961,11.980197945366951,12.07869467452537,11.778810423291791,11.813407064907011,11.025330458640195,11.457999218116894,11.3734063325806,11.414244402572045,11.59393621016297,11.064118791096842,11.005475548495946,10.965568854549428,10.731093295641184,10.276725934507198,9.639805595087584,8.778166837622468,
DJI,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,2.062496428954663,2.019047255255321,2.0349502709027547,2.053607042292457,2.0217755595847064,2.0172410271076338,2.0011226423880566,2.048529032001748,2.094661552915928,1.9931869246937741,2.0352442412109584,1.9679712676194925,1.9697374604900615,2.0378219758721876,1.8248439146462643,1.8599603062588757,1.8296942150450373,1.8112488083889418,1.8041073162287273,1.7872605302000808,1.740887164196024,
DMA,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,3.0581478822684853,3.143345150780095,2.992554410080183,3.0098998602037033,2.8556409564266128,3.0461887220175687,3.2947764359851806,3.44647372063788,3.3037315223990174,3.3734191508581755,3.428474681490469,3.6806182310469318,3.6361586379908113,3.689153606781284,3.7416831947785236,3.821566561292589,3.7724206599632577,3.582423733557235,3.64392818250356,3.7600267379679146,3.4587656790432137,
DNK,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,13.559027465645471,13.827766491011113,13.672050478326451,14.581007514227615,13.43319290157522,12.584344632426424,13.97759758937938,13.055169719037366,12.323383793676339,11.750657919155838,11.752654216183585,10.770886724020441,9.907768334200114,10.16931282515977,9.373657188168638,8.850206818600496,9.130570651936713,8.707749202946063,8.647419340807742,7.9629583129673085,7.030896847483041,
DOM,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,3.2226394077803957,3.186565625400138,3.3581761962843673,3.242821697799073,2.8971154090437246,2.8140334971115486,2.8962928644564223,2.9768100075640955,2.9287131139420595,2.840216123739863,2.8364794359882404,2.8736747850017412,2.8597563407041204,2.806465539290219,2.843038127600667,2.9567166828362113,3.039122547615645,3.0152825362540168,3.0487956927668356,3.0822360123054784,2.9130051298389072,
DZA,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,5.70190847708854,5.1825805645661625,5.2110948604478216,5.392981109471968,5.169436225261762,5.701405622732259,5.528966478322126,5.619461318438015,5.614644651731366,5.660289463807006,5.642423083280692,5.591706468251464,5.777888496863316,6.004173818472325,6.268676287817332,6.393472415690487,6.337636004558955,6.3543186438076775,6.5122027431055605,6.433922202127635,6.0887947408685354,
ECU,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,3.4618385138287833,3.77090840951291,3.7737385080722627,3.904357307632989,4.104030555169424,4.115482611941308,3.983106223966222,4.2247943105730235,3.9076097948917634,4.155833748239862,4.350110191688638,4.45424509565639,4.284579024601044,4.399179931743317,4.557470264230466,4.256100812101045,4.159815503086633,4.0571078742685,4.103168283925665,3.988797522594121,3.599148900474181,
EGY,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,2.8039462885347026,2.6656151693858745,2.727843323423009,3.007163557923229,3.1008975574944495,3.336706408075804,3.4472141111514514,3.5151800301369804,3.5913369468796437,3.5989493976498785,3.54030444491627,3.667369535783536,3.54075525003749,3.4726679315473126,3.549916268423568,3.4291568485416817,3.5575481213176,3.691315216648578,3.566217785851812,3.516353874537849,3.2442657627073856,
ERI,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,2.381769777086415,2.1855198989691846,2.067665460595657,2.064612767842176,2.011170637349902,1.9669906422896621,1.7921951443505248,1.8521361303369888,1.7696329676744869,1.7724813456755302,1.7158517895167136,1.7797309183753793,,,,,,,,,,
ESP,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,9.613520692141938,9.498068220217705,9.799293572305439,9.813299604659138,9.994898873873113,10.171086144861693,9.84293668723555,9.905630517372629,9.008988228385945,8.066786782703584,7.729153790558438,7.680344161570308,7.504320596548589,6.949800241505558,7.013636273081049,7.277451235048067,7.0131564664034745,7.275734185966392,7.115726109419696,6.640523653449782,5.742828658547644,
EST,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,12.526977741350121,12.967225337958311,12.614637329176787,14.08019143223999,14.31140141646178,14.172094997324278,13.810411268107604,16.558761225646684,15.032645521243897,12.438975957557615,15.922191554479053,15.970602038963747,15.196235567356371,16.69199550530085,16.12725315603498,13.759999756729286,15.047993980802408,15.940682443387804,15.280144813412035,11.078829261675164,9.55261421955518,
ETH,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,1.1702563007769489,1.1898575078879046,1.2759813686760688,1.2345750687527375,1.2419263338868034,1.028209483863726,1.0409074725626282,1.1478246559751966,1.133674229978312,1.1450839825828503,1.1866732666999558,1.1315740123511082,1.1431408389847089,1.132244085867169,1.1621474625672303,1.1603061871502676,1.1775668382352593,1.1842113499214277,1.1718992119069356,1.213432768557409,1.2177769372410738,
EUU,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,10.388312754978633,10.490918507317316,10.443695845999322,10.591654148395254,10.55201692311278,10.468753378023937,10.41194589325909,10.308610679642666,10.048270938776808,9.298785376097799,9.489676992344945,9.257011623056147,9.08481402718485,8.859368328529804,8.521638339076327,8.615574744282599,8.619766025879096,8.651093992244638,8.457982041882751,8.094851788082655,7.352292231188346,
FIN,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,13.620006456462635,14.629892629309747,15.055960872192005,16.477991426840596,15.722512572271915,13.381379219899904,15.494843786909442,15.10762528551332,13.513007398842058,12.755505798885194,14.151597732164513,12.63856019146769,11.562677376735117,11.583071212721816,10.766249346334861,10.073854860936091,10.572665419904963,10.03955184021536,10.225681145493855,9.598656622728967,8.481713588265793,
FJI,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,2.7003332877112642,2.9609680522604718,2.7108016245184037,2.8428655104046423,3.2768284213512273,2.9211081710698314,3.0439598535517094,2.941932706279113,2.626112549032597,2.4366357557553804,2.8959684397592045,2.744799646997919,2.716558871298689,3.038347878124126,2.7468500669977503,3.3616076773593417,3.198052282996678,3.6240968249264927,3.769142831271435,4.101330966172447,3.9935567642819856,
FRA,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,9.111430330391956,9.126848724698908,8.979817350838681,8.964592750439875,8.882878229885094,8.831998857348276,8.59773922525662,8.404119161849385,8.264080365758256,7.881677780476264,7.9043475526240785,7.498914685138401,7.493167738793778,7.469845800715574,6.967057745312026,7.002435765725067,7.013957055159557,7.0384628833907525,6.736020856628118,6.587465798338549,5.743551920551747,
FSM,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,1.7038312927703552,1.8475319585704955,1.7845964102516187,1.8895811116723729,1.8569927971188476,1.6582654166862958,1.6702412359785146,1.8000421286455641,1.6031057760094256,1.990851793223335,1.5643826032881185,1.7303379475678602,1.7893709452088875,1.8787409603292988,1.8614347939391684,1.9102547618610293,1.8962936079481012,1.8750953248221351,1.9353693181818181,2.0560402773018427,2.0344111075368847,
GAB,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,19.45685259765264,19.634215362700395,18.629056671142816,20.228100240464382,18.24510189187672,16.612131890259253,13.98460574599481,11.816116775829931,12.380328974316086,11.60029956817566,11.575314041964209,11.041006654877723,10.57338011530128,10.18122581958868,10.032906872859714,10.06320307646494,9.711726087489204,8.765931232480245,7.974425216170624,8.561257639541596,8.266958046985078,
GBR,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,12.174722240589016,12.178687118245731,11.756684664780959,11.81942394743042,11.685688973468903,11.473280848067834,11.274212851222135,10.991078424230938,10.565147197335836,9.586315943456471,9.734513062848231,8.947370334661686,9.136546870367706,8.857247722856968,8.17308387388944,7.847507239325429,7.407227561141519,7.17541912130211,7.011700089906245,6.717903573606012,6.055169617426201,
GEO,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,3.0413543248916945,2.8896168841310956,2.915660742764574,3.0872507677638388,3.2592034303116106,3.331224412032485,3.9171754484843753,4.093096707440473,3.8976741019563983,3.69650004365016,3.6707471819092907,4.52556023108043,4.907647724219162,4.7610491307992,5.000787758501743,5.046605942754309,5.177726119750343,5.20385707740657,4.803371698587622,4.865380826259939,4.7814552600843045,
GHA,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,0.8869823666868097,0.8756421607831866,0.8989263066140823,0.9108298537062679,0.8884782145141802,0.903062932759676,0.9830619762039124,0.949314198875054,0.9718283511781955,0.8770861773990365,0.9402890618070161,1.0753233266816904,1.1232301143840617,1.1500455827707539,1.1570468930903364,1.2029069557214978,1.1867166243936904,1.1812592938322057,1.2664985795731316,1.3051543603103153,1.5865892338173933,
GIN,tCO2 per capita,Total GHG emissions (excl. LULUCF) per capita,1.5896640287547168,1.6632842593193222,1.7703079066260412,1.7593772809783783,1.7365528350681496,1.8551887929032989,1.847987750849564,1.8490970785421845,1.868814173743859,1.8867034573840857,2.060405597709928,2.1400208954327256,2.2061518403249254,2.1482038491222797,2.1433112993757497,2.134341768998441,2.317174505560111,2.2622717052954395,2.2312992154526414,2.278556062579955,2.291972643745519,
