category,country,unit,variable,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Managed soils and pasture (CO2, N2O) [AFOLU]",AFG,MtCO2eq,GHG emissions from managed soils and pasture,2.401797415,2.079362266,2.459047893,2.537154662,2.5179151209999997,2.605427554,2.4932215269999998,2.475653426,2.722521446,2.871055975,3.23290379,3.272283269,3.3649519279999995,3.300654612,3.4036737859999997,3.370342623,3.423007558,3.502248396,3.3124772940000002,3.430191759,0.128072
"Managed soils and pasture (CO2, N2O) [AFOLU]",AGO,MtCO2eq,GHG emissions from managed soils and pasture,2.134883463,2.149757357,2.137605518,2.121125649,2.083790368,2.26858462,2.3225046179999995,2.39588891,2.4505994739999997,2.533743568,2.615579737,2.694332723,2.7417819399999996,2.878193526,2.950024943,3.0303118110000002,3.0465045249999996,3.089768628,3.107993134,3.169692943,0.0
"Managed soils and pasture (CO2, N2O) [AFOLU]",ALB,MtCO2eq,GHG emissions from managed soils and pasture,0.6562785946999999,0.6466819091,0.6674671030999999,0.6439770318,0.6807675021999999,0.6274401816999999,0.6381515111999999,0.6128776700999999,0.5803832779,0.579759163,0.5770791034,0.5819244184,0.6164755546999999,0.5858198585,0.6262885202,0.6451471405,0.6414222036,0.6200905503999999,0.6137678695,0.6243763553,0.048908599999999997
"Managed soils and pasture (CO2, N2O) [AFOLU]",ARE,MtCO2eq,GHG emissions from managed soils and pasture,0.26630288199999996,0.28050706119999996,0.2956508178,0.31304715889999996,0.309159831,0.3277905349,0.34270495630000003,0.35491015179999996,0.37886480599999994,0.45077827439999996,0.4072240077,0.4037182737,0.3998758731,0.4487100247,0.48605874649999997,0.5116283672999999,0.5133784988,0.5223557392,0.5279657826999999,0.5389663070999999,0.0
"Managed soils and pasture (CO2, N2O) [AFOLU]",ARG,MtCO2eq,GHG emissions from managed soils and pasture,31.998439329999997,34.171722259999996,35.74705822,41.473454579999995,41.62643377,43.29627056,44.974140979999994,47.39154213,46.59526928,40.43369676,44.20486032,43.680398409999995,42.91041618999999,46.46385927,49.413686489999996,48.34328653,49.32465457,48.64579606,45.39291624,45.63110014,6.63068
"Managed soils and pasture (CO2, N2O) [AFOLU]",ARM,MtCO2eq,GHG emissions from managed soils and pasture,0.16125830319999998,0.1662773715,0.17672326389999998,0.1694734193,0.21730343479999997,0.21259816609999999,0.21025834039999997,0.2582878854,0.24840126159999998,0.24537075549999998,0.24453526949999999,0.2723071963,0.30715089539999996,0.20780408979999998,0.21558934179999997,0.2200565302,0.22625602679999998,0.19944833480000002,0.18800746499999998,0.1886541853,0.004557159999999999
"Managed soils and pasture (CO2, N2O) [AFOLU]",ATG,MtCO2eq,GHG emissions from managed soils and pasture,0.00993763427,0.010232749239999998,0.01044583803,0.01068056745,0.01086736447,0.01088043499,0.01094509915,0.010740716519999999,0.01056162479,0.01043625654,0.006257598618,0.006306663424,0.0063066060749999995,0.006273370512,0.0062841241879999996,0.006297106362999999,0.00629641838,0.00630196407,0.006239711187,0.006070377295,0.0
"Managed soils and pasture (CO2, N2O) [AFOLU]",AUS,MtCO2eq,GHG emissions from managed soils and pasture,34.97130742,34.69577682,34.79636151,32.33245186,34.88322161999999,34.84784717,33.90102028,31.991116789999996,30.92124059,31.43456482,30.55329677,32.53194285,32.92460723,33.5810957,33.72521054,32.41142323,30.966804829999997,33.1190407,31.62592328,32.8956425,2.9429103
"Managed soils and pasture (CO2, N2O) [AFOLU]",AUT,MtCO2eq,GHG emissions from managed soils and pasture,1.354793512,1.3616723359999998,1.3391377409999998,1.293223416,1.3392796470000001,1.3179267279999998,1.313466101,1.3021452329999998,1.3467688039999999,1.322737622,1.356745013,1.396356518,1.3443297939999999,1.349871593,1.405467399,1.39723376,1.419848356,1.380926715,1.378220885,1.387430975,0.1255975
"Managed soils and pasture (CO2, N2O) [AFOLU]",AZE,MtCO2eq,GHG emissions from managed soils and pasture,0.8345582411,0.9232617787,0.9983826261,1.037083663,1.066718496,1.0897802549999998,1.108577215,1.1149475919999998,1.169888348,1.210046311,1.1742597399999999,1.197232374,1.221687104,1.2418408319999998,1.23958131,1.266653821,1.259483299,1.236468811,1.243246071,1.249532016,0.0067363399999999995
"Managed soils and pasture (CO2, N2O) [AFOLU]",BDI,MtCO2eq,GHG emissions from managed soils and pasture,0.3257802547,0.35822364809999996,0.3384433113,0.34598933429999995,0.3580957279,0.3782708849,0.39287756599999996,0.406997553,0.4361416378,0.47646404119999997,0.5237109584999999,0.5647628047,0.5831965818,0.6951543424,0.6808920407,0.6602412500999999,0.7431099525,0.9042417665,0.8981912133,0.9104085842,0.0
"Managed soils and pasture (CO2, N2O) [AFOLU]",BEL,MtCO2eq,GHG emissions from managed soils and pasture,1.686233946,1.647976068,1.62295134,1.55842004,1.5690206089999998,1.542893595,1.515633688,1.511168104,1.50425715,1.533238665,1.54446287,1.542120875,1.5334602409999998,1.5267067939999999,1.530075186,1.5449770029999998,1.469332025,1.464691598,1.458694723,1.4526712960000001,0.1380813
"Managed soils and pasture (CO2, N2O) [AFOLU]",BEN,MtCO2eq,GHG emissions from managed soils and pasture,0.8133591239,0.8461393307999999,0.8866929213,0.8933176673,0.9207635394999999,0.9342608860999999,0.9543886348999999,1.002430151,1.019599066,1.050764367,1.072069966,1.094102296,1.1226145220000001,1.158117898,1.184949146,1.2173751929999999,1.250517231,1.284931499,1.335544546,1.361492266,0.0
