category,country,unit,variable,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
AFOLU,AFG,MtCO2eq,GHG emissions from AFOLU,11.529608540189999,9.78097330632,12.263861857899998,12.664488733039999,12.653241991039998,12.414154786,12.3473414824,12.636956773,13.919273189339998,14.426979115299998,16.3679302798,16.3469465181,15.9773572219,15.6622965589,16.148705419699997,15.6280363085,15.449954796599998,15.4013331769,15.071345099719998,15.190932484460001,0.128072
AFOLU,AGO,MtCO2eq,GHG emissions from AFOLU,7.42311913092,7.4536448334499985,7.384824533,7.3194054841,7.198609150199999,7.8248222445,7.9906147924,8.2268815512,8.430474632200001,8.742250654000001,8.994265475799999,9.2658718692,9.3998827443,9.8117608833,10.0420769597,10.2304016007,10.462078501599999,10.5505829966,10.644017273600001,10.932231010199999,0.0
AFOLU,ALB,MtCO2eq,GHG emissions from AFOLU,3.18615255613,3.1478867603199996,3.1777399804019995,3.1500023832319997,3.1500420894239998,2.9551174133159996,2.99115125954,2.842760939341,2.664721194468,2.5744093019379997,2.5762928822060003,2.6016893030829995,2.735937273314,2.7038687628249995,2.832968565028,2.8768257394449996,2.848556219061,2.7740354893799997,2.716802715279,2.703441095377,0.048908599999999997
AFOLU,ARE,MtCO2eq,GHG emissions from AFOLU,0.9597995469945,1.01442717515995,1.0701375364074,1.12846323810543,1.1246323296225298,1.2620139975119,1.3237651014088,1.3850226115564999,1.46496448921245,1.7273603083606501,1.5291616360726998,1.5238464425129001,1.5247646173744498,1.69782837283675,1.8304100962490497,1.9124904117533998,1.9305130851337502,1.9711095129577998,1.9840858988057,2.0262370501106997,0.0
AFOLU,ARG,MtCO2eq,GHG emissions from AFOLU,129.76427351799998,132.47627031099998,139.137201982,152.277027004,155.08309361599999,157.02316729499998,161.840972918,166.01960337799997,162.03505532399998,149.51027154,145.448868267,143.67252393,145.340717539,151.443818451,155.377862315,154.91046974099999,157.09737555499996,157.862124725,155.76927263799996,157.7102434262,6.63068
AFOLU,ARM,MtCO2eq,GHG emissions from AFOLU,1.4472959424749998,1.4810116955360002,1.5485671410329997,1.5873556975079999,1.767736168576,1.753761886282,1.7255914565400001,1.839324652856,1.834876801926,1.713051065771,1.673495924656,1.701853835713,1.832060205565,1.893245314816,1.9500405955049998,1.9824355623209997,2.0258292018249997,1.882273216402,1.7061598947389998,1.661530043442,0.004557159999999999
AFOLU,ATG,MtCO2eq,GHG emissions from AFOLU,0.0414856772586,0.04266900486874999,0.043401376786204995,0.04410261263291,0.0449603419422,0.044937262554854994,0.045157441936245,0.044564039405625,0.04427101638858,0.04400203985583,0.022490188374815,0.022617928288759998,0.0226178312295,0.022553509711415,0.022590490780114998,0.022674979070879998,0.022567859447215,0.022606522477,0.021916742393684997,0.022336496956392997,0.0
AFOLU,AUS,MtCO2eq,GHG emissions from AFOLU,128.216886993,127.588791018,126.71708791599998,118.8940557454,125.10215762499999,125.090717326,123.47521378299999,118.5482214569,113.569278517,114.9730771542,111.3152259712,119.541828685,120.913844032,124.57537274299999,123.901282768,118.69877457199999,111.48109306599999,118.13213645999998,114.99299925,115.27318749730001,2.9429103
AFOLU,AUT,MtCO2eq,GHG emissions from AFOLU,8.0172982115,8.03677447038,7.90091450901,7.67301626208,7.63934087532,7.517625648239999,7.53053685113,7.49940754079,7.52212975358,7.49465210939,7.71635077146,7.753393325969999,7.61194897454,7.627435253150001,7.7387775004,7.74069273802,7.74786602051,7.653834779599999,7.616349297519999,7.62149363286,0.1255975
AFOLU,AZE,MtCO2eq,GHG emissions from AFOLU,6.4227582320500005,6.851670056370001,7.14979561816,7.54004091478,7.709521180039999,7.92028610401,8.240662162899998,8.423043359449998,8.7516232285,8.91865613298,8.967775167160001,9.05929804207,9.152531386659998,9.27347881141,9.44504602435,9.504286109319999,9.47011320679,9.450249924999998,9.41867829407,9.419512625129999,0.0067363399999999995
AFOLU,BDI,MtCO2eq,GHG emissions from AFOLU,0.9278705682799999,0.9886868807699999,0.92670191224,0.9596716812599999,1.01608280351,1.0837352848999997,1.1928727082200001,1.2768483494599998,1.38299801365,1.5716840765799998,1.78340843788,1.9432916840399999,1.95704561034,2.32518592967,2.30892743398,2.28290120567,2.56159027972,3.13740321548,3.1453974562499996,3.3921623371100003,0.0
AFOLU,BEL,MtCO2eq,GHG emissions from AFOLU,11.604724597829998,11.432799565169999,11.01365665569,10.5861081485,10.477359960099998,10.26448264049,10.11187749289,10.08234602272,10.01617335338,10.1073787527,10.22152002328,10.09964181928,9.95650539493,9.76602434971,9.815244287259999,9.955368448709999,9.728971904683998,9.465498121629999,9.593980611401,9.554878782983002,0.1380813
AFOLU,BEN,MtCO2eq,GHG emissions from AFOLU,2.67457255796,2.78592214129,2.88925175871,2.90846655558,2.99231905985,3.03322640197,3.13071128099,3.2391462390999997,3.33152443357,3.45474875647,3.55598376905,3.66885640389,3.7964489171299998,4.06071612191,4.021669215909999,4.08089859919,4.24550699943,4.33981385241,4.6733567328,4.920610912499999,0.0
AFOLU,BFA,MtCO2eq,GHG emissions from AFOLU,10.072785797609999,10.481137401849999,10.72122972829,13.7896850763,14.05843593334,14.4096006666,14.69916162607,14.98509769497,15.5234380377,15.8853046672,16.428472990099998,16.7569475936,17.148747212099998,17.535935063,17.9216535137,18.3414986836,18.914657890399997,19.299214171699997,19.5475808995,20.008464584899997,0.0
