country,unit,variable,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
SVN,%,Share of fossil primary energy consumed,68.11503229502787,68.12197754539659,68.84263958935652,70.757929780555,67.97148617607512,68.97528824702502,70.06111761803537,70.53690552683385,68.57765229993218,65.86878668208902,66.68715977083505,67.10073362337926,66.81803070783414,64.64834325055648,57.70142450780358,64.18247111283756,64.25656196427771,64.94697412874767,64.2165720591617,63.46174895765895,58.75432737524405,60.51615153725318
SWE,%,Share of fossil primary energy consumed,35.97150051397474,34.53383870932685,37.763053051742304,41.60139478762133,37.40009128743665,35.93149814148531,39.08571109140626,37.42179596516079,36.128897109531536,37.01405402358687,36.91480578280146,34.09233814101885,30.869727449700314,32.61202398917025,31.632806959686448,30.250599883329564,31.6710131114696,30.347674374827054,29.91853235936286,30.434124376885514,28.88638699752773,28.065800286176927
SYR,%,Share of fossil primary energy consumed,,,,,,,,,,,,,,,,,,,,,,
TCD,%,Share of fossil primary energy consumed,,,,,,,,,,,,,,,,,,,,,,
THA,%,Share of fossil primary energy consumed,97.42539066418709,97.42855224225492,97.18196623360683,97.27729196956976,97.68665022150417,97.72478968196418,97.02217345176139,97.06363071079687,97.05171913836152,96.9498783431477,97.19352978468162,96.54266131991712,96.22942547119315,96.14084519608986,95.74100443924533,95.80901867847375,95.40002465926078,94.69367328024757,93.6197792183894,93.0437803593725,93.00857859499652,92.88638243132146
TKM,%,Share of fossil primary energy consumed,,,,,,,,,,,,,,,,,,,,,,
TTO,%,Share of fossil primary energy consumed,99.945959340073,99.92634660791254,99.93832546315696,99.97265836660233,99.95354801533828,99.95817861326312,99.95781014917779,99.96894488569592,99.96672163036263,99.96742082253897,99.99524795841562,99.99519075804282,99.99514424233675,99.99526140663319,99.99469328338225,99.99376013992881,99.99300855231283,99.9934499449739,99.99376275615751,99.99362408455416,99.99269063195482,99.992840370388
TUN,%,Share of fossil primary energy consumed,,,,,,,,,,,,,,,,,,,,,,
TUR,%,Share of fossil primary energy consumed,89.34282816871266,90.89148536908003,88.46420433910676,88.6698825814391,86.30830703999642,88.58141521674003,88.52263379681264,91.20825826196304,91.77336012111694,91.070185858846,87.71426164428317,88.07262931949353,87.41842016441366,86.38037371955667,90.12123123862774,85.86218468604827,85.45090085295163,86.75968539788418,85.05908076533785,80.65013956238086,80.78583321371511,83.41677939355303
UKR,%,Share of fossil primary energy consumed,84.0543671528284,83.99631166003526,84.12308966947568,84.08031671985292,82.68471328091367,82.59812353174144,82.57117101831193,82.6436106555828,82.35804234403416,80.75065797643323,80.74910695353202,81.70183927333142,81.4254595882353,81.06352106007645,78.66021634211407,75.47989067940091,77.78733558547032,74.56427419507285,75.36418161915105,74.68280987788822,74.12341827287882,70.46429487110372
USA,%,Share of fossil primary energy consumed,87.48993420062503,87.7742349578329,87.23899885605384,87.33897802606654,87.36530779337123,87.37587566961646,86.84645419387391,87.11636926768307,86.32916834987985,85.22386017696036,85.44165844326218,84.5435789571335,84.60689540707122,84.42266771077995,84.34583156179092,84.10907312536554,83.24526903089777,82.53714365169151,82.97566206220495,82.57409774987089,80.94751757807693,81.38001423831328
UZB,%,Share of fossil primary energy consumed,97.1004594020397,97.06140762387159,97.07239741514151,96.33034094992193,96.68038783764872,96.50051623764921,96.84071919147412,96.76446554627856,97.6710120318662,96.55214831737105,95.71951811032298,97.17636905756454,96.7914198648459,96.86653509625879,97.02819294036125,96.98700734306908,96.43206174748755,96.02771622867856,97.07296527810925,96.80296809237066,97.4765778865956,97.34932132538813
VEN,%,Share of fossil primary energy consumed,77.27615691310059,79.11505605928865,79.79631561108458,78.15933559031664,76.86956395218584,75.46634048319169,75.59801411339512,76.58657576470736,75.24062002887202,75.58430460503448,77.5155385383909,76.34803112921115,77.92085532139184,78.27945547295924,77.81791341703787,79.20169993776047,80.05328853929724,78.06003882198537,77.96109505657107,77.39189679432612,69.8605789805946,71.56584431162062
VNM,%,Share of fossil primary energy consumed,79.90783987424247,77.8978512263334,79.9373398278425,80.70234249567866,85.2360465214337,87.15325167029849,83.39276004966207,82.79772816319567,83.99048038674208,82.05198063736077,85.28825857285793,80.9725490915409,76.61115091271226,76.12248763024037,76.92602853307456,81.4155049416219,80.81808759638368,75.79165474484415,79.23818408411015,84.10886271597784,80.86333653807249,77.26559264343405
YEM,%,Share of fossil primary energy consumed,,,,,,,,,,,,,,,,,,,,,,
ZAF,%,Share of fossil primary energy consumed,96.48016844915719,96.92362709009358,96.41167536683918,96.85658766838272,96.96744830073173,97.18932611886201,97.20419400975086,96.9858243318977,97.2075631824055,97.22975340104034,97.21115191793827,96.90562969437381,97.2479978569,97.00966825850202,96.67023329163771,96.50123523317676,95.73986658323687,95.10483170916305,95.21868068337712,95.00004685663113,94.22804650209866,94.63148850711511
ZMB,%,Share of fossil primary energy consumed,,,,,,,,,,,,,,,,,,,,,,
ZWE,%,Share of fossil primary energy consumed,,,,,,,,,,,,,,,,,,,,,,
