category,country,unit,variable,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Buildings (indirect),AGO,MtCO2eq,GHG emissions from buildings (indirect),0.5019456221999999,0.5649702179999999,0.5649800910999999,0.7072629963,0.4536784753,0.5318751918,0.5947676372999999,0.6691394129,0.9472106994,1.525629204,1.5770357069999998,1.482872697,1.794087911,2.6551083139999996,3.7397378349999997,4.0864251099999995,2.7844560159999996,2.678768559,2.611021978,2.9890304019999996,0.0
Buildings (indirect),ALB,MtCO2eq,GHG emissions from buildings (indirect),0.20039753163,0.19339613782,0.17530410625999998,0.13670621354999998,0.14173496041,0.11976716834,0.10660203552999999,0.06633903723,0.0,0.004667220921,0.011184662869999999,0.022196175739999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buildings (indirect),ARE,MtCO2eq,GHG emissions from buildings (indirect),26.021021362,28.168373281,30.945682583,34.30225532,41.35584759,45.304547879999994,48.06904034,49.644534889999996,58.95135004,51.40868567,53.73967506,54.13990291,57.21926995999999,56.37893894,58.450569849999994,62.27048389999999,62.14249484,63.04882279,61.40460887,60.53324159,0.0
Buildings (indirect),ARG,MtCO2eq,GHG emissions from buildings (indirect),15.160561189,14.244461879,12.654952998999999,14.263471020999999,17.588303273,19.311777211,20.514477020999998,21.736012149999997,23.6992918,22.73588995,23.6173896,26.91143056,28.418593189999996,28.172423829999996,28.87698577,30.50795307,32.06976955,30.08676921,27.42994774,23.108782454999997,0.0
Buildings (indirect),ARM,MtCO2eq,GHG emissions from buildings (indirect),0.9928704822999999,0.9506325121,0.59503222361,0.58704832268,0.5017503667,0.6180169365799999,0.5987728066,0.7041991126,0.691884348,0.4506628373,0.45172887840000003,0.6972912885999999,1.0309236293,0.961574348,0.7563067468399999,0.8189796211,0.7473101175599999,0.7788602875699999,0.9366893016,0.86259804581,0.0
Buildings (indirect),AUS,MtCO2eq,GHG emissions from buildings (indirect),90.17888925,90.11274975999999,102.4737649,103.26941355000001,109.22134028999999,111.13386893,112.39706534999999,116.12473759,116.95348681,123.62715441999998,116.70967697999998,113.14419944,112.40072147,107.07967606,99.41851215999999,107.71173218,108.78388401999999,106.63464022,100.45424172999999,96.86491588999999,0.0
Buildings (indirect),AUT,MtCO2eq,GHG emissions from buildings (indirect),7.934948757999999,8.925327379,8.757191413000001,10.028909143999998,9.968908482999998,10.164725888,9.467218872999998,8.815010229,8.767206007999999,8.131001437,9.301599528,8.996562569,8.208278117999999,8.011448426000001,6.812731564,7.513392688,7.27880615,7.980725446999999,7.074173328,7.2741544309999995,0.0
Buildings (indirect),AZE,MtCO2eq,GHG emissions from buildings (indirect),11.409494503,9.307984513,8.9425128967,9.3206443581,8.911326872000002,9.316329866,9.45320078,8.479438817,7.677813576,6.446787092,5.798191115,6.567580972999999,7.238527973,7.313580077999999,7.594911964,8.074333699,7.791074018999999,7.525166066,7.253601424,6.9848303629999995,0.0
Buildings (indirect),BEL,MtCO2eq,GHG emissions from buildings (indirect),11.436935875,10.752209474999999,10.929227052999998,11.153601153,11.065661059,11.349815164999999,10.711316258,10.708059260999999,10.399198087999999,10.375361934999999,10.282353114,8.88920981,8.640503881,7.978359841,7.318262916999999,7.812963335000001,7.177753308,7.093426784,7.023188294,7.336710985999999,0.0
Buildings (indirect),BEN,MtCO2eq,GHG emissions from buildings (indirect),0.037069836370000005,0.05208945272,0.055095576269999995,0.05008944733,0.049073389159999994,0.06210218812,0.08711243172,0.11519615640999999,0.12716253574,0.07828886707,0.07026893664,0.07324066773,0.034096695919999996,0.07720669946999999,0.18808154626999998,0.16486438329999997,0.14607638458,0.15383813509,0.11863824983999999,0.19842157339,0.0
Buildings (indirect),BGD,MtCO2eq,GHG emissions from buildings (indirect),4.738479314,5.660193917300001,6.114362258,6.148186454199999,6.401592537899999,6.846716885999999,7.553743336,7.6296133359999985,7.687951238999999,8.365894958,10.11431154,10.079841674,11.56174429,12.596791407,13.661080981,13.829502010999999,16.133447206,16.633212726,18.346235476,20.279189478,0.0
Buildings (indirect),BGR,MtCO2eq,GHG emissions from buildings (indirect),14.337009688999999,15.908319202,14.564265149999997,15.986548006999998,14.967383692,15.082818526999999,15.477976662,16.912799171,16.945659483,16.511925027,18.562041536,21.566868401,18.203624243999997,15.503506328,16.271541603,17.231343864999996,15.338020380999998,16.076581369,14.084615363,12.879808242,0.0
Buildings (indirect),BHR,MtCO2eq,GHG emissions from buildings (indirect),4.021576302,4.268329962,4.497802499,4.986905376,4.9383853449999995,5.232610173,6.460338038999999,6.642310549,7.109086645,7.746583024999999,8.688252095,8.407627337,8.781904885,9.088331482000001,9.769293861000001,10.172333502999999,9.885169039,10.061014035,9.937179026,11.184916574999999,0.0
Buildings (indirect),BIH,MtCO2eq,GHG emissions from buildings (indirect),7.0833444089999995,6.566276202999999,6.786773257999999,7.137746244,6.920349368,7.187827451,8.121481996999998,8.507486577,8.012241031999999,8.844634571,8.214438693,9.411056168,8.723763715999999,8.75025548,7.47748539,7.412865624999999,8.762582028999999,8.79060879,8.597841428999999,8.413856671,0.0
Buildings (indirect),BLR,MtCO2eq,GHG emissions from buildings (indirect),15.786740857999998,16.547416722,16.25519847,16.638712615000003,16.895266837999998,16.532203466,16.543351688999998,15.311071744999998,15.208439019,16.346313962,16.751110653999998,15.320342414999999,15.686485806999999,15.706048578999999,15.547079350999999,15.117259732,15.226962307999997,15.108889873999999,15.761238564,14.883572899999999,0.0
