category,country,unit,variable,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Electricity & heat [Energy systems],AFG,MtCO2eq,GHG emissions from electricity & heat,0.3481611663,0.4196067306,0.29456714949999996,0.3783279499,0.3110433522,0.4437618786,0.5101766602,0.6426136526,1.191272679,1.715132401,2.089158854,2.336610269,1.8359759569999998,1.601205242,1.6695748579999998,2.60160266,2.512854585,3.645963236,3.750707935,6.052717964999999,6.00378699
Electricity & heat [Energy systems],AGO,MtCO2eq,GHG emissions from electricity & heat,0.7305469621999999,0.8228361188000001,0.8228361188000001,1.0303330389999998,0.6550716671,0.7695014869,0.8713265646999999,0.9794603249999999,1.3896495660000001,2.2324380539999997,2.3754989810000002,2.2357077459999997,2.707218705,4.005694291999999,5.687059718,6.1498601840000005,6.332089144999999,5.364011661,5.329077475999999,5.102264513,4.43661
Electricity & heat [Energy systems],ALB,MtCO2eq,GHG emissions from electricity & heat,0.28374529499999995,0.27285259539999995,0.28411893699999996,0.172951423,0.167404104,0.142603496,0.142603496,0.089902204,0.0,0.006200152,0.015500379999999998,0.031000759999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity & heat [Energy systems],ARE,MtCO2eq,GHG emissions from electricity & heat,29.3188495,32.46893035,36.08536948,40.11202779,48.237347989999996,51.5962421,55.17052946,55.24439135,66.49962828999999,57.61758697999999,58.876985669999996,59.67897556,65.93682658,66.0378004,70.93490048999999,72.51650006,85.8262282,88.7596207,86.78199422,87.11430777,84.37610006
Electricity & heat [Energy systems],ARG,MtCO2eq,GHG emissions from electricity & heat,30.37029769,24.32039681,22.054587829999996,25.55920448,32.10475856,32.79318645,35.66126267,40.896369039999996,44.64826004,44.193779819999996,45.67288902,50.43972693999999,54.54168878,52.12455411,52.17019477,54.80527146,55.31009592,51.14776338,51.01626438,47.100755209999996,44.301829479999995
Electricity & heat [Energy systems],ARM,MtCO2eq,GHG emissions from electricity & heat,1.6025912749999998,1.540931535,0.9182943384999999,0.879042743,0.7674638515,0.950358358,0.9042561134999999,1.082547551,1.041380703,0.6459449134999999,0.6333667055,0.946315434,1.43306084,1.322603639,1.553457688,1.272911806,1.1743582590000001,1.240117178,1.318810053,1.248362064,1.3721051
Electricity & heat [Energy systems],ATG,MtCO2eq,GHG emissions from electricity & heat,0.1703309878,0.1717815873,0.1829455191,0.2133603395,0.22515296329999998,0.22724643169999997,0.22639042189999997,0.2334796789,0.2464861963,0.2777643468,0.31454127919999997,0.3363491052,0.340126484,0.34695152209999996,0.3480197567,0.35484919099999995,0.34604231569999994,0.2056056898,0.19966637659999997,0.19488452239999998,0.16803984
Electricity & heat [Energy systems],AUS,MtCO2eq,GHG emissions from electricity & heat,179.7327338,187.52130609999998,204.0570885,188.21567399999998,197.4778901,202.6790484,206.27520159999997,212.69130380000001,212.6683301,223.2233958,211.62343269999997,203.61084549999998,202.62509889999998,192.2870863,183.1255856,191.2268133,195.42545159999997,192.38944069999997,187.54218969999997,186.1560289,178.26729949999998
Electricity & heat [Energy systems],AUT,MtCO2eq,GHG emissions from electricity & heat,13.556642769999998,15.28370932,15.0794106,17.512333969999997,18.081003629999998,18.6225189,17.67489066,16.64612371,16.02419278,14.611478429999998,17.35996227,17.14728226,15.33533776,14.6370174,12.800081119999998,13.79493999,13.39912053,14.768439189999999,13.783115169999999,14.11076909,12.43063243
Electricity & heat [Energy systems],AZE,MtCO2eq,GHG emissions from electricity & heat,15.34493472,13.834025169999999,12.66150789,14.271586119999998,13.3214201,13.962611749999999,14.378027699999999,12.49229513,11.70207593,9.46732721,8.367253346,9.634487125,11.76892977,11.67512867,12.26934959,12.485399,12.44853881,12.311461119999999,12.70290942,13.755946929999999,13.743626339999999
Electricity & heat [Energy systems],BDI,MtCO2eq,GHG emissions from electricity & heat,0.05700055941,0.046194903929999996,0.0426197983,0.03322929221,0.04297857113,0.03333409174,0.044570911229999996,0.0711587672,0.04196499106999999,0.04086771626999999,0.044752920409999994,0.054627911099999996,0.042547067029999996,0.04706899042,0.03871072386,0.05922487794,0.07604461878,0.03969854471,0.0416767906,0.043456001179999995,0.03479719
Electricity & heat [Energy systems],BEL,MtCO2eq,GHG emissions from electricity & heat,26.1884976,24.14652495,24.22803485,25.28507417,24.95629728,25.52162602,24.93815857,24.402143979999998,23.23873882,21.3826285,23.201497999999997,19.89123202,19.84648121,17.78559529,16.564250819999998,17.45361402,16.18682708,16.09046176,16.38144981,16.677898289999998,15.462345489999999
Electricity & heat [Energy systems],BEN,MtCO2eq,GHG emissions from electricity & heat,0.051172279,0.06392919284,0.07032269089,0.06092788789,0.06082347284,0.07697259011,0.10903966809999999,0.1477570978,0.1576800768,0.09343180794,0.08375201789,0.07404562784,0.032190489,0.06438103794,0.173888277,0.3177836819,0.1889784835,0.20392472409999998,0.17992790909999998,0.1828239966,0.1682658
Electricity & heat [Energy systems],BFA,MtCO2eq,GHG emissions from electricity & heat,0.1701883743,0.2027399235,0.2156738661,0.23366242129999998,0.21345425399999998,0.2208578341,0.2359498655,0.3176634128,0.3527639952,0.3311756681,0.34320712999999997,0.3951235089,0.41392653059999995,0.47160932819999996,0.4391382296,0.5510179505,0.48104840169999996,0.5692104743999999,0.5982913664,0.6034152430999999,0.5341909
