category,country,unit,variable,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Buildings,AFG,MtCO2eq,GHG emissions from buildings,0.16709665112799998,0.1732091912,0.17453760952999997,0.18702148358999998,0.19311365842999997,0.20685238462,0.22247074342999998,0.23032434560999998,0.28336988713,0.38590618256,0.37881702571,0.39501883735,0.35236131072999993,0.315844780739,0.28727596860899995,0.306676077372,0.28947918661,0.32574355961999996,0.33033248726000003,0.33718772383999995,0.126056973
Buildings,AGO,MtCO2eq,GHG emissions from buildings,2.745492248238,2.9453148993219997,2.978082015368,3.19065798837,2.9900837709699997,2.75768237252,3.7986926075699996,4.260381387770001,5.18489655307,6.319278037909999,6.64028539727,6.944410900319999,7.738223831559999,9.694069004689998,10.65869840819,10.45519365062,8.64052223247,7.721232861069999,7.63151481739,7.882243877389999,2.9000304
Buildings,ALB,MtCO2eq,GHG emissions from buildings,0.517842770172,0.531984650746,0.8939930483880001,0.64750520369,0.629289596868,0.572962997568,0.59884491039,0.425622864484,0.41626581293599996,0.44775664158899997,0.4134007243699999,0.41476795086999996,0.32634199514400003,0.39675870166199995,0.42544465655799996,0.452335558786,0.459370548684,0.513498747068,0.473816205132,0.485300953032,0.37810231
Buildings,ARE,MtCO2eq,GHG emissions from buildings,26.564576182999996,28.895749847199998,31.3732514378,34.79141818469999,41.8953475039,45.843248711899996,48.6563491544,50.3039065025,59.7604267763,52.434222496299995,54.8510503064,55.378726992000004,58.31825057449999,57.8252823707,59.9238037221,63.84786073109999,63.7862814285,64.7092320833,63.008895736099994,62.1003712127,0.718204
Buildings,ARG,MtCO2eq,GHG emissions from buildings,34.9112520942,33.1334715239,30.562020725700002,33.2308362542,37.356249539800004,40.187841973299996,43.8465436849,46.480933357299996,48.88347032909999,47.6328945757,50.2071789525,52.4343768084,55.44923165459999,56.3016815078,56.71254234919999,58.59349236239999,61.4141862811,56.482581991500005,53.6212241402,47.9613445032,22.67280447
Buildings,ARM,MtCO2eq,GHG emissions from buildings,1.303960977442,1.2952143892999999,0.9994792502000001,1.084301569114,1.1565932019599998,1.3518801843039998,1.353350157594,1.7850499085519997,1.8956419082599998,1.5816379076179998,1.435011630152,1.8313321416759998,2.2993658322779997,2.212981402232,2.40627000051,2.0678818270919996,2.257890365516,2.4245330345519998,2.666139685136,2.507570004446,1.7117014030000002
Buildings,ATG,MtCO2eq,GHG emissions from buildings,0.03509470485,0.03335503252,0.0357599179,0.039107465839999994,0.03553363652,0.03569095315,0.032860058559999995,0.030925945429999997,0.031820232874700004,0.0348096926599,0.016870429218,0.032112176379999996,0.04674268055,0.07392139166,0.05418500977,0.0536273288,0.055124845129999996,0.053214665679999995,0.051677482999999996,0.05043998038999999,0.043416593999999996
Buildings,AUS,MtCO2eq,GHG emissions from buildings,101.54184389023999,101.76963997610999,114.48296802344,115.37407727617999,121.18631505424,123.14723024535,124.61450733776,128.62450571493,129.540202806,136.84816742172998,130.03324210001998,126.83403841023998,126.32854961846999,121.27329166549998,114.07823872779,122.73063458508999,124.19485604488997,122.08265663192,116.34943563222,114.82487873324,16.49093978
Buildings,AUT,MtCO2eq,GHG emissions from buildings,20.7731706392,22.9945814298,22.156767754500002,24.0488571234,23.4363243634,23.241122774999997,22.222749170199997,19.6939306554,19.9425396081,18.5604861849,19.9566414082,18.294264854999998,17.155215291799998,17.169127891600002,14.8357864589,16.1465054759,16.1060536334,16.9560171088,15.8389408871,16.285787848,7.295955981
Buildings,AZE,MtCO2eq,GHG emissions from buildings,15.718851872999998,13.991488699,14.178553969700001,15.081703890599998,14.576338556,15.1259929355,15.275599869499999,13.996201008999998,14.3668370465,12.45386666,11.948248883,12.8016241925,12.503958870999998,12.421967823,13.2489721195,14.107388253499998,14.5469993465,13.698327526999998,13.6525299203,13.9534266761,6.986186422
Buildings,BDI,MtCO2eq,GHG emissions from buildings,0.646840592452,0.93055161521,0.94669947632,0.963570591108,0.9868121851499999,0.969899216478,0.991778672656,1.020782557214,1.028852001912,1.051200790558,1.0719044868499998,1.09005981698,0.6860375278799999,0.713958497326,0.696478677082,0.7053051602779999,0.7207536228279999,0.7190480237419999,0.720164588752,0.722184356452,0.012632079999999999
Buildings,BEL,MtCO2eq,GHG emissions from buildings,38.3948619644,38.802931028799996,37.7226270568,39.90282484749999,40.224529087899995,40.4093854814,36.990618187299994,33.5673647644,37.1089177738,35.0573042656,37.9521467385,31.585706318899998,32.061474708999995,34.1550830549,28.093515149099996,31.5639473458,30.7507662929,30.3213142542,30.5965325181,30.667904774799997,19.679416776
Buildings,BEN,MtCO2eq,GHG emissions from buildings,0.762187455076,1.02606853651,1.1376162696799998,1.2278585167000002,1.3616809841299997,1.48585343888,1.68670024087,1.7628379739100002,1.8252889012799998,1.8243247284499997,1.75245270658,1.5083409874,1.1762979547999999,0.94443032724,0.9648053102399999,0.87851529394,0.89199730847,0.9044171759999999,0.88269144998,0.9811374386299999,0.10100548
Buildings,BFA,MtCO2eq,GHG emissions from buildings,0.93153221743,0.94638435866,0.79663231613,0.82697446681,1.03097541326,1.2773563381999997,1.3426307950799998,1.4341302892599999,1.54216099471,1.5611344540499998,1.5877148294099999,1.63641828957,1.7038359645599999,1.7348327570999997,1.7047264056299998,1.7671420464299998,1.79227228631,1.8695946073699998,1.8817695302600002,1.8956429281599998,0.19392112999999997
