country,unit,variable,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
AFG,tCO2eq per capita,GHG emissions from industry per capita,0.1524865470222099,0.15602123620446567,0.15684387334699243,0.16077907546137132,0.16190781032187526,0.16495071576377485,0.1658390584963722,0.1874458374743944,0.20432411121220506,0.2112824205666346,0.22641434406270972,0.28431247369171275,0.258577625511298,0.25160210947507483,0.2455644655429938,0.20843754697815278,0.1985512219615574,0.20842556345499383,0.20945269340928885,0.22916172122635398,0.06681012684306274
AGO,tCO2eq per capita,GHG emissions from industry per capita,0.30218660936793723,0.30945448711544415,0.31849594777063944,0.32566286557657526,0.5459824273763205,0.5239542795973406,0.33785267220366544,0.35155671776042124,0.3540006288499678,0.364144242117501,0.36663585355986344,0.36307193202001914,0.37878987296242117,0.405011336155671,0.42770433903885985,0.46047540043924234,0.43728449753388077,0.3918249525124603,0.3906482802201781,0.3852540687394641,0.11710907700259732
ALB,tCO2eq per capita,GHG emissions from industry per capita,0.3638466825948753,0.41427653808036335,0.3893230242808119,0.46063639309998367,0.48068763247293717,0.4449610496080508,0.5261512055924268,0.5560586877893292,0.5191961789955193,0.629407403171081,0.7687538805782724,0.8618590797361279,0.7761400941456026,0.7918442518925132,0.851987926948978,0.7931281408670036,0.7598146645858403,0.9276338162359833,1.0668817520974219,1.1296664192480461,0.817224724782749
ARE,tCO2eq per capita,GHG emissions from industry per capita,15.165915358223037,17.451941682345648,16.14911639347137,15.325706375468723,14.102945052778894,13.179461649196572,11.692257066563124,11.453693967234713,12.353404968427895,11.914217238354968,11.391275017140355,11.411979858447365,11.421844582752382,12.043538337848128,11.825329470158064,13.404004142225064,12.342983429290218,11.939377738398427,11.79335205326236,11.674349312616332,8.53131066731376
ARG,tCO2eq per capita,GHG emissions from industry per capita,1.82695573081742,1.8162991626382095,1.7474025466125598,1.917360525344213,2.1219321548364505,2.085766376989295,2.2317248780830967,2.0893239967198114,2.112947756195279,1.958092222284306,2.0091396094625114,2.040813908441019,2.0478612104236933,1.997459480104879,2.048329662827078,2.071818787787229,2.021738455064201,2.0145263106248774,1.9765343326013625,1.8485422923113597,0.8286856591996214
ARM,tCO2eq per capita,GHG emissions from industry per capita,0.6369246473615267,0.6876876670624247,0.6584428358596113,0.7344853302420393,0.7980259063789795,0.9406683474548697,0.9815281302308317,0.883926448122239,0.952992181416728,0.7327774600688205,0.5818914282278542,0.6241918927661604,0.689038532299161,0.6750666854661783,0.6548016961100506,0.617894305043925,0.5906100794769471,0.6287424866134722,0.6835221762956167,0.6584515825336203,0.2878959224617428
ATG,tCO2eq per capita,GHG emissions from industry per capita,1.1462766268501583,1.0777644326270528,1.0821107117550894,1.0631515127031559,1.11312483073419,0.9929220677002775,0.9554853442060086,0.9354452552809149,0.9003575503899571,0.8955623179853127,0.805494450721345,0.8704415007394957,1.0475064415919122,1.118569623450989,1.0660953874268058,1.0193864638189183,0.9719087499682606,0.9529331029080431,0.9396739057248498,0.9247785162642229,0.3400766638755004
AUS,tCO2eq per capita,GHG emissions from industry per capita,8.786135543779041,9.00990623180343,8.846018546312221,8.233122037455894,8.364987721464272,8.359734035293311,8.304228425299184,8.450907066104591,8.334627396749054,8.165578939871011,8.059531236828667,7.858976475674331,7.540748216868831,7.327573571256022,7.04368692629472,6.808802031953734,6.7686773672024785,6.504660956732539,6.319384242880509,6.23249716939124,2.6457759890947306
AUT,tCO2eq per capita,GHG emissions from industry per capita,4.056787913012263,4.157134707663597,4.21363871935968,4.501976947549709,4.444499886269717,4.3781886781677155,4.301967632565012,4.223393050329655,4.20983147233382,3.745381825011449,4.101518586367465,4.179500363397251,4.006740554645906,3.982789780576788,3.8367441063887338,3.7069772550681215,3.6974597536040053,3.7616277679644567,3.593179842070394,3.5828752015108236,2.260041280992959
AZE,tCO2eq per capita,GHG emissions from industry per capita,0.9362035476244315,1.0088447237042606,1.076871070552316,1.1471276786534046,1.0979855075422862,1.1179478885704583,1.158277843197341,1.126859674198548,1.181979978375973,0.9269348801524671,0.8657963263109857,0.9172615377034674,1.0588415417247214,1.0659290997335507,1.1162527993632774,1.1040864463904843,1.1437842890803798,1.0812924410035971,1.1391048911790824,1.1835570909061526,0.3733162371678691
BDI,tCO2eq per capita,GHG emissions from industry per capita,0.1580353633268332,0.1582980601699842,0.15915983340090373,0.15934254472721077,0.16121021369555144,0.16231023606975667,0.16397966417187512,0.16717142066890472,0.16472217726477537,0.1652625330279467,0.16589020101881066,0.16900029639536318,0.16991686209548956,0.1718154374054406,0.17051574702967737,0.1746260598694847,0.17760516602208884,0.1731628115001279,0.17588598913021206,0.17496310434161272,0.010488203509929246
BEL,tCO2eq per capita,GHG emissions from industry per capita,6.693869091281551,6.61955195492764,6.0149509510746615,6.040624447277227,5.8290859684504674,5.49806631743483,5.459043205993046,5.362093720037269,5.167734857408137,4.646045371214522,5.189081610755033,4.913291913837176,4.7141331412670935,4.728410716716399,4.631127419550101,4.572643764664016,4.558318815855592,4.425922681953077,4.412968582278512,4.40189039270675,2.4023945069234083
BEN,tCO2eq per capita,GHG emissions from industry per capita,0.226664583400452,0.22974906560630845,0.2329374991049154,0.23441831430681453,0.2388367734915716,0.24233695279372672,0.30275079911591884,0.30165826182317945,0.2892708298045916,0.28513529739411425,0.2822702968751597,0.28638400069486514,0.280702343108115,0.29068095946122346,0.3038329269895252,0.2990428387450711,0.32413228269827493,0.32196337122887914,0.32575227336442597,0.3229261134962598,0.08215249832676164
