country,unit,variable,2014,2015,2016,2017,2018,2019,2020
TJK,MtCO2eq,Total GHG emissions (excluding LULUCF),14.539101267859998,15.283249091159998,17.15319211508,18.55841335869,20.031832969441,19.879099362856998,8.996931356381408
TKM,MtCO2eq,Total GHG emissions (excluding LULUCF),130.3382552051,134.535301948674,132.391692154864,131.925694479898,132.896164694616,138.182295679166,80.642530721
TLS,MtCO2eq,Total GHG emissions (excluding LULUCF),5.7933719227652,6.953072570769501,5.9180939480351,5.752575826352,5.75965757437,5.77629823851,1.013606572523
TON,MtCO2eq,Total GHG emissions (excluding LULUCF),0.22550363757249997,0.23775215543079997,0.23953807098565,0.22832890852602997,0.23216604259597998,0.23622121788647998,0.1237928218
TTO,MtCO2eq,Total GHG emissions (excluding LULUCF),58.998480316502395,56.6010492206486,50.0999152078304,51.352653485447405,49.958664120006794,51.5653379359778,30.2706285226
TUN,MtCO2eq,Total GHG emissions (excluding LULUCF),43.932787496123,44.327503692088996,43.37546883353699,43.421308235710995,43.51962363461401,44.117836739416,28.589445363
TUR,MtCO2eq,Total GHG emissions (excluding LULUCF),502.9063675014,517.2207804942,544.6450550149999,588.0274807186998,584.598528753,563.9030975420999,405.2034295873
TUV,MtCO2eq,Total GHG emissions (excluding LULUCF),0.0061325874772,0.0062471987682,0.0063197164933,0.006394129583200001,0.0064648250028,0.006534757147049999,
TZA,MtCO2eq,Total GHG emissions (excluding LULUCF),70.6826196164,73.48881414745,74.84882634235001,75.2016716454,77.41129138256,78.71617075622,11.468387652399999
UGA,MtCO2eq,Total GHG emissions (excluding LULUCF),42.170236317786,43.485264645765994,45.431953438366,47.037019434472,48.321808719439,49.898980146089,5.351702504
UKR,MtCO2eq,Total GHG emissions (excluding LULUCF),357.271391638098,302.7414049455,306.35935958749997,276.6359444124,283.243681783,272.4080316567,189.3048013693
URY,MtCO2eq,Total GHG emissions (excluding LULUCF),41.30671739364,41.899635160609996,41.92819956133,40.77557223431,40.476163363312,40.812978414572996,5.878158004992599
USA,MtCO2eq,Total GHG emissions (excluding LULUCF),6499.9994519540005,6380.809613705999,6268.398568161,6209.4213637739995,6372.2649791369995,6266.804118805,4535.301085587999
UZB,MtCO2eq,Total GHG emissions (excluding LULUCF),199.46402977511,188.36565570486,178.9535327701,178.60944641929999,179.53482796019998,173.2606989453,90.373920903
VCT,MtCO2eq,Total GHG emissions (excluding LULUCF),0.2943077493837,0.2908978994356,0.28550836982879996,0.20487734403570002,0.2010688284801,0.1980332989269,0.115891692666
VEN,MtCO2eq,Total GHG emissions (excluding LULUCF),277.3707254674,263.81700845169996,247.53243188177998,226.62311567644,218.22070231646998,191.46320369205998,88.951923951
VNM,MtCO2eq,Total GHG emissions (excluding LULUCF),329.91115766409996,373.0330048687,387.2034526183,388.85496207439996,428.4615811884,484.4255630103,321.925313514
VUT,MtCO2eq,Total GHG emissions (excluding LULUCF),0.7076150553353,0.7049242060302999,0.7017956588152999,0.7263098752195999,0.7359384639315,0.7461412915605,0.17298795044
WSM,MtCO2eq,Total GHG emissions (excluding LULUCF),0.45109033652508,0.5646955172352399,0.51189618002378,0.57923345659925,0.58971273389011,0.6018275576109299,0.3554389194
YEM,MtCO2eq,Total GHG emissions (excluding LULUCF),56.38695460272999,35.29279543079,31.35656736726,31.413036134849996,31.64713534016,31.88910310475,10.3184839646
ZAF,MtCO2eq,Total GHG emissions (excluding LULUCF),604.3553227931,579.2373044995,579.4517310370001,585.2125890863,583.7680316682239,592.4276547124589,435.12691144332
ZMB,MtCO2eq,Total GHG emissions (excluding LULUCF),23.478171092765,23.674387109785002,24.29753700583,27.3329025514451,28.757564743703604,28.9955259872216,7.500935638329999
ZWE,MtCO2eq,Total GHG emissions (excluding LULUCF),30.11891477854,31.334910253359997,29.848602488109997,29.45237093722,32.037736506139,31.323479300549998,11.558586679000001
