country,unit,variable,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
AFG,MtCO2eq,GHG emissions from energy supply,0.8320636649944,0.8892823215999999,0.6055567388399999,0.69007062185,0.6286689056299999,0.8163811163,0.9208674307699999,1.1709407984,1.871224227,2.538798386,3.244265356,3.914658184,3.2804609111,3.1891023272999997,3.2542948504999996,3.7683925736,3.5447334272999997,4.7572559557,4.8350207811,7.3200883852,6.4952979397999995
AGO,MtCO2eq,GHG emissions from energy supply,54.79312287649999,51.847028529,50.32202275519999,48.9835936251,49.653980364800006,49.55361919479999,44.29539356379999,41.7562625662,43.6858689437,43.0914504741,49.3586878195,46.44900704159999,46.3042834962,47.863531943099986,49.27328228849999,53.2306217497,52.80636008599999,50.0422348407,48.257932036199996,48.2608763533,10.171472270999999
ALB,MtCO2eq,GHG emissions from energy supply,0.84214997166,0.8096435075199999,0.81706670608,0.85129612366,0.7728147873600001,0.6657766146599999,0.63132270576,0.80468312046,0.6877696756799999,0.390950669278,0.431141023388,0.372763566996,0.37948340479599996,0.319413063844,0.43557738369999993,0.4326700682,0.4787108262,0.5830804451,0.6089848272,0.5887749538999999,0.266710599384
ARE,MtCO2eq,GHG emissions from energy supply,66.61615065939999,70.0744632009,71.84144846710001,77.8657520515,85.3094337819,90.16849214509999,95.23202539929999,94.87294294139998,105.724329575,95.6162091869,98.7894840754,102.03831480070001,109.8328241659,111.46601934419999,116.0515420761,121.471515113,135.681017065,138.41581152400002,137.891550749,138.367853869,89.002234576
ARG,MtCO2eq,GHG emissions from energy supply,71.821399766,66.134465283,63.573938679,68.658774327,75.89737932899999,76.435316964,79.16792593099998,84.028654386,89.11635121,88.986301236,90.03984638600001,94.04125044099999,99.486640676,94.78901915499999,97.37572023599999,100.82393793199999,102.15640946699999,97.714930457,98.309768581,94.884227799513,63.5825515863
ARM,MtCO2eq,GHG emissions from energy supply,2.2106017751,2.1209330512999998,1.551526617,1.6197716731,1.5245439153,1.8195284797,1.7571309061,1.9625598741,1.949021003,1.5173844413,1.7762547935,2.1456390932,2.7119088042,2.5641144417,2.05903896007,2.065179853,1.8595928007999998,1.9329912948999999,2.0269732666999998,1.9464212195,1.589985575
ATG,MtCO2eq,GHG emissions from energy supply,0.20186631341999997,0.20549796186,0.21558137476,0.24776170378,0.2563793031,0.24881899266000002,0.24944500125999997,0.25834092543,0.26416765218,0.30541177025,0.32989953452,0.35097294350999997,0.35811663603,0.36542944910999997,0.36920620053,0.3751427353,0.36579431304,0.22192049161,0.21550989207,0.21050603389999997,0.175390319
AUS,MtCO2eq,GHG emissions from energy supply,233.48479264,244.22451650000002,259.113753239,245.502350751,255.155082051,261.763164827,265.84007798700003,274.707964747,274.16638094100006,285.99136726100005,278.916918064,269.891893114,271.3453802949999,254.17179279999996,245.46936413999998,258.203500422,261.807022019,257.851180114,252.97421000100002,256.604887731,206.727652343
AUT,MtCO2eq,GHG emissions from energy supply,17.902052124199997,19.815029515699997,19.763415723,21.9173859229,22.745954593159997,23.509830221028803,22.745011393398197,21.535807442,21.0039567802,18.8703114777,22.133862834099997,21.917891236399996,19.7885476871,18.9149052855,17.225072227499997,18.0288684708,16.9108752353,18.5844518082,17.4391920755,17.820605098999998,13.62591800227
AZE,MtCO2eq,GHG emissions from energy supply,22.276580917999997,20.7208002348,18.3550765029,20.677464644900002,20.073894030299996,21.872541535899998,23.004471307800003,24.661405967799997,27.184459269399998,22.666781271599998,21.1287407369,22.570299685400002,25.466736431999998,25.717487406,26.211888348,26.132492523,25.843511914999997,25.282213546999998,25.690221397,28.650940186,16.125277274
BDI,MtCO2eq,GHG emissions from energy supply,0.19416858137999998,0.19550914615,0.18505316460999996,0.17838956446999998,0.19458958818000002,0.20958519407999998,0.22112362486,0.26529863790999997,0.22820205926,0.22505133413999998,0.23199102973,0.25376048131999995,0.20684057052,0.48393388913,0.46422730021999997,0.50166470703,0.51694768201,0.49365415014999997,0.51663565511,0.53373462691,0.044374148
BEL,MtCO2eq,GHG emissions from energy supply,37.44424668,35.356787728,35.491011201,38.046313977,38.293808997999996,38.218632886,38.049390226999996,37.698801972,36.404309347,34.732825975,36.819382184,33.1360420009,32.540309332,30.381869443,29.390718155299997,30.450493482,29.129744289999998,29.305984253,29.711968080399995,29.899073941694,19.5238457437
BEN,MtCO2eq,GHG emissions from energy supply,0.5559888828999999,0.5897249279,0.59409178199,0.5982623169900001,0.61483735744,0.6488800364699999,0.7109901987599999,0.7793182934799999,0.8108065060799999,0.77181904801,1.2324172297499998,1.2612717696399998,1.2462535564,1.4434629047499998,1.6041480421999998,1.6434360341,1.5601760035,1.6230945392999998,1.6494264726999996,1.709250414,0.17015065999999995
BFA,MtCO2eq,GHG emissions from energy supply,0.4478060433,0.8836417056,0.8820010112,0.9700973532,0.9586664899999999,1.0638436048,1.0769878982999999,1.2313990652,1.3362274464,1.2948677296,1.3276512954,1.4755106077,1.5961571911999999,1.7069352314,1.6678663231,1.8780013845999999,1.7082010196,1.9200333152999998,1.9987165640999998,2.0495998631,0.6812114899999999
BGD,MtCO2eq,GHG emissions from energy supply,13.353040980099998,15.543431604,16.5886306908,16.999504602200002,19.4591650056,21.023788834599998,24.020386662799996,25.535236836400003,27.787071510999994,30.053245733849998,33.509668673,34.6473334107,38.090201643,41.56826909669999,43.6980545646,45.169348191,48.806066945400005,49.690530976,51.1830886805,56.8025943614,41.84218362467001
